,District,Area Latitude,Area Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
0,Bang Bon,13.6592,100.3991,ขาหมูบางหว้า,13.657136,100.39523,Thai Restaurant
1,Bang Bon,13.6592,100.3991,ข้าวต้มม้วน,13.666549703837228,100.41210830038422,Asian Restaurant
2,Bang Bon,13.6592,100.3991,เจ๊ไน้ ก๋วยเตี๋ยวเป็ดตุ๋น,13.654137039332921,100.40532266193013,Noodle House
3,Bang Bon,13.6592,100.3991,KFC,13.670448678677953,100.40550238899579,Fast Food Restaurant
4,Bang Bon,13.6592,100.3991,Burger King (เบอร์เกอร์คิง),13.67083023397987,100.40508941381118,Fast Food Restaurant
5,Bang Bon,13.6592,100.3991,หมูสะเต๊ะแม่กำไร,13.653672,100.39162,Satay Restaurant
6,Bang Bon,13.6592,100.3991,Irashaimase Japanese Restaurant,13.658358060432263,100.4014034321724,Japanese Restaurant
7,Bang Bon,13.6592,100.3991,ทิพวรรณโอชา ก๋วยเตี๋ยวเนื้อตุ๋น,13.654003975015911,100.40545381874831,Noodle House
8,Bang Bon,13.6592,100.3991,สอาด ลูกชิ้นปลา (สอาด ลูกชิ้นปลาเฉาโจว),13.637548351817584,100.40429683910203,Noodle House
9,Bang Bon,13.6592,100.3991,ข้าวต้มปลาครัวบ้านเจ๊ใหญ่,13.650790099448022,100.40528639184596,Seafood Restaurant
10,Bang Bon,13.6592,100.3991,MK (เอ็มเค),13.647845009354523,100.41973888076457,Hotpot Restaurant
11,Bang Bon,13.6592,100.3991,Sa-ard Sa-voey (สอาดเสวย),13.67462,100.40672,Noodle House
12,Bang Bon,13.6592,100.3991,องุ่นสเต็ก & เย็นตาโฟ,13.670467,100.419624,Thai Restaurant
13,Bang Bon,13.6592,100.3991,Sushi Yoi (ซูชิโยอิ),13.673485046489297,100.388757667803,Japanese Restaurant
14,Bang Bon,13.6592,100.3991,ส.สุขโภชนา,13.660358096687132,100.40486562792103,Chinese Restaurant
15,Bang Bon,13.6592,100.3991,Bar B Q Plaza (บาร์บีคิว พลาซ่า),13.647877065227192,100.419726000584,BBQ Joint
16,Bang Bon,13.6592,100.3991,A&W (เอแอนด์ดับบลิว),13.671008838938317,100.40529257183915,Fast Food Restaurant
17,Bang Bon,13.6592,100.3991,Green House Restaurant (ร้านอาหารกรีนเฮ้าส์),13.676877082166607,100.407105264969,Thai Restaurant
18,Bang Bon,13.6592,100.3991,The Little Friday,13.656412309844333,100.37296235847282,Bistro
19,Bang Bon,13.6592,100.3991,ลาบร้อยเอ็ดสาขา 1,13.650738521178813,100.41858973894409,Asian Restaurant
20,Bang Bon,13.6592,100.3991,ลาบร้อยเอ็ด เสือเคหะ,13.656435525210911,100.40445450784024,Som Tum Restaurant
21,Bang Bon,13.6592,100.3991,ก๋วยเตี๋ยวตำลึง นายเอก,13.667102147212471,100.42835394702874,Noodle House
22,Bang Bon,13.6592,100.3991,ก๋วยจั๊บ ๔๐ ปี (ก๋วยจั๊บ ตรอกจันทร์),13.6647793978261,100.40940440703193,Chinese Restaurant
23,Bang Bon,13.6592,100.3991,ข้าวขาหมู กระเทียมโทน (ต้นตำหรับ เทพกาญจนา),13.668682732360093,100.40548016289306,Food
24,Bang Bon,13.6592,100.3991,แมกไม้ชายคลอง,13.630558954595935,100.40275680936304,Thai Restaurant
25,Bang Bon,13.6592,100.3991,ครัวผักหวาน,13.636546806057241,100.41219666184898,Vegetarian / Vegan Restaurant
26,Bang Bon,13.6592,100.3991,โจ๊กบางกอก ก๋วยจั๊บญวณ ข้าวขาหมู,13.64872835750404,100.41907109694182,Soup Place
27,Bang Bon,13.6592,100.3991,เป็ดพะโล้-ห่านพะโล้ มั่นคงฟาร์ม,13.650972226587095,100.40616408722671,Asian Restaurant
28,Bang Bon,13.6592,100.3991,KFC (เคเอฟซี),13.651059803552577,100.4201917994521,Fast Food Restaurant
29,Bang Bon,13.6592,100.3991,ลูกชิ้นปลานายใบ้ สาขาบางบอน,13.661306758302253,100.42943648592187,Asian Restaurant
30,Bang Bon,13.6592,100.3991,Chester's (เชสเตอร์),13.65122365144085,100.42051720113399,Fast Food Restaurant
31,Bang Bon,13.6592,100.3991,นายแอร์หมูจุ่ม,13.684813884436547,100.40825843811035,Som Tum Restaurant
32,Bang Bon,13.6592,100.3991,ต้มยำหัวปลา ผู้ใหญ่,13.66132567358233,100.42930863111513,Thai Restaurant
33,Bang Bon,13.6592,100.3991,Black Canyon (แบล็คแคนยอน),13.664505181155164,100.40625240748287,Café
34,Bang Bon,13.6592,100.3991,จุ้ยเป็ดพะโล้,13.640787,100.4155,Asian Restaurant
35,Bang Bon,13.6592,100.3991,มาม่าหม้อไฟ,13.682882985939273,100.41553963951007,Diner
36,Bang Bon,13.6592,100.3991,แต้จิ๋วโภชนา,13.662204529346342,100.41631058764432,Cantonese Restaurant
37,Bang Bon,13.6592,100.3991,KFC (เคเอฟซี),13.64820171365041,100.4195614307283,Fast Food Restaurant
38,Bang Bon,13.6592,100.3991,MK (เอ็มเค),13.651325344409077,100.42064141287908,Hotpot Restaurant
39,Bang Bon,13.6592,100.3991,โอ๋ดีเค หมูจุ่ม-เนื้อจุ่ม,13.650898591409364,100.4061058312463,Som Tum Restaurant
40,Bang Bon,13.6592,100.3991,นายแอร์ หมูจุ่ม (Nai Air),13.684742333125795,100.40835093116164,Hotpot Restaurant
41,Bang Bon,13.6592,100.3991,ต้าเกอ  ก๋วยเตี๋ยวไก่,13.661457,100.405019,Asian Restaurant
42,Bang Bon,13.6592,100.3991,"ชามทอง ลูกชิ้นหมู ก๋วยเตี๋ยวหมูต้มยำ (สุธารส (ข้าวหมูแดง-หมูกรอบ, เกาเหลาเลือดหมู-ก๋วยจั๊บน้ำใส, ก๋วยเตี๋ยวหมู-ปลาต้มยำ))",13.655427,100.393147,Noodle House
43,Bang Bon,13.6592,100.3991,ครัวเมืองตรัง นายลิ้ง,13.655233362753943,100.39292279916414,Thai Restaurant
44,Bang Bon,13.6592,100.3991,Chester's Grill (เชสเตอร์ กริลล์),13.664364235979326,100.40652811929547,Fast Food Restaurant
45,Bang Bon,13.6592,100.3991,Mae Kamlai (แม่กำไร ข้าวต้มปลา),13.654000416919535,100.39146725577841,Thai Restaurant
46,Bang Bon,13.6592,100.3991,Danang (ดานัง เฝอหม้อไฟ),13.656746182988874,100.42351484298705,Vietnamese Restaurant
47,Bang Bon,13.6592,100.3991,เฮงเตี๋ยวเป็ด,13.651060914722775,100.40611840615976,Noodle House
48,Bang Bon,13.6592,100.3991,บะหมี่เกี๊ยวหมูเเดง อาเเป๊ะ. DK,13.6505061657858,100.4060964633158,Noodle House
49,Bang Bon,13.6592,100.3991,ก๋วยเตี๋ยวเป็ด ป.เป็ดพะโล้ @D.K.,13.65724179205476,100.41077589506352,Restaurant
50,Bang Bon,13.6592,100.3991,Bussabar Steak House,13.656856403138407,100.40469002832687,Bar
51,Bang Bon,13.6592,100.3991,Three Mangoes (ทรี แมงโก้),13.687191939230317,100.40773887176992,Beer Garden
52,Bang Bon,13.6592,100.3991,ฮ้านเดือนส่อง,13.639453823665873,100.41307821299546,Bar
53,Bang Bon,13.6592,100.3991,The 5-Region Floating Market (ตลาดน้ำ 5 ภาค สำเพ็ง 2),13.678884711750166,100.41397428578304,Night Market
54,Bang Bon,13.6592,100.3991,โรงเหล้าแสงจันทร์,13.65704969362743,100.42933931475886,Bar
55,Bang Bon,13.6592,100.3991,โรงเหล้าแสงจันทร์,13.643245009136429,100.41063874532637,Brewery
56,Bang Bon,13.6592,100.3991,สมโภช ราดหน้า,13.630844624244691,100.39990330810893,Noodle House
57,Bang Bon,13.6592,100.3991,Mitta Cafe (มิตตะ คาเฟ่),13.637555421421483,100.40409747080146,Coffee Shop
58,Bang Bon,13.6592,100.3991,Koff & Bun By ไต้แป๊ะ,13.683944,100.41332,Coffee Shop
59,Bang Bon,13.6592,100.3991,Café Amazon (คาเฟ่ อเมซอน),13.664560247503987,100.4061885942997,Coffee Shop
60,Bang Bon,13.6592,100.3991,Jeab Coffee Love By Bluekoff,13.655152984586202,100.39281653250548,Coffee Shop
61,Bang Bon,13.6592,100.3991,Café Amazon (คาเฟ่ อเมซอน),13.654033262008,100.42456914105013,Coffee Shop
62,Bang Bon,13.6592,100.3991,Black Canyon (แบล็คแคนยอน),13.664505181155164,100.40625240748287,Café
63,Bang Bon,13.6592,100.3991,Cafe' Camero (คาเมโล่ คาเฟ่),13.67918276100721,100.38329918811706,Coffee Shop
64,Bang Bon,13.6592,100.3991,Inthanin (อินทนิล),13.630120440765984,100.39617138494378,Coffee Shop
65,Bang Bon,13.6592,100.3991,Twenty-Two Coffee,13.65839010455652,100.42974401886998,Coffee Shop
66,Bang Bon,13.6592,100.3991,Kafei coffee,13.664365323635518,100.40515841170709,Coffee Shop
67,Bang Bon,13.6592,100.3991,NAKNAM COFFEE by Darin @ เปโตรนาส,13.651454190547797,100.40576546326562,Coffee Shop
68,Bang Bon,13.6592,100.3991,Coffee Ya,13.66464,100.409356,Coffee Shop
69,Bang Bon,13.6592,100.3991,ร้านกาแฟกาญจนา @หมู่บ้านดีเค,13.654389955349322,100.41052902568607,Coffee Shop
70,Bang Bon,13.6592,100.3991,Mother house,13.649324,100.406379,Café
71,Bang Bon,13.6592,100.3991,กาแฟพันธุ์ไทย,13.669676,100.4056,Coffee Shop
72,Bang Bon,13.6592,100.3991,Top's Cafe,13.670562,100.404276,Café
73,Bang Bon,13.6592,100.3991,Krete' Coffee,13.651944536564656,100.38867283499522,Coffee Shop
74,Bang Bon,13.6592,100.3991,Inthanin Garden (อินทนิล การ์เด้น),13.671259,100.40537,Coffee Shop
75,Bang Bon,13.6592,100.3991,ขนมปัง นมสด สังขยา@DK,13.653099,100.411989,Café
76,Bang Bon,13.6592,100.3991,Miracle Coffee,13.670569312695307,100.40746241548486,Coffee Shop
77,Bang Bon,13.6592,100.3991,88 otto.ocho coffee & bakery,13.672761,100.405644,Coffee Shop
78,Bang Bon,13.6592,100.3991,Amote Cafetorium,13.663068334122341,100.3837448337776,Café
79,Bang Bon,13.6592,100.3991,Coffee's Mom Cafe',13.647307908779153,100.38829075059803,Coffee Shop
80,Bang Bon,13.6592,100.3991,Caffe' D'oro บางบอน,13.667161983786322,100.41328052091261,Coffee Shop
81,Bang Bon,13.6592,100.3991,Cafe 'De Fang,13.658216,100.382147,Coffee Shop
82,Bang Bon,13.6592,100.3991,Coffee Bar,13.66779799773605,100.41403463386244,Coffee Shop
83,Bang Bon,13.6592,100.3991,ครัวบางบอน3,13.66871340559411,100.38439210980812,Fish & Chips Shop
84,Bang Bon,13.6592,100.3991,Mitta To Go,13.674714,100.4068,Coffee Shop
85,Bang Bon,13.6592,100.3991,Red coffee,13.676083,100.403441,Coffee Shop
86,Bang Bon,13.6592,100.3991,Bann Maprang Homemade Cake and Coffee,13.67529933996312,100.40673726513107,Café
87,Bang Bon,13.6592,100.3991,Mom & Pop Home Café,13.675372579566663,100.40661760729579,Café
88,Bang Bon,13.6592,100.3991,บ้านมะปราง (เค้กโฮมเมด&กาแฟสด),13.675314627606461,100.40679019066242,Coffee Shop
89,Bang Bon,13.6592,100.3991,ดอยช้าง กาแฟสด,13.6738784,100.385118,Coffee Shop
90,Bang Bon,13.6592,100.3991,บ้านไร่กาแฟ,13.678078984675395,100.4069676288071,Coffee Shop
91,Bang Bon,13.6592,100.3991,Grand Coffee Boy,13.638362573724432,100.40573440715782,Coffee Shop
92,Bang Bon,13.6592,100.3991,Café Amazon (คาเฟ่ อเมซอน),13.648028831669048,100.41895588060814,Coffee Shop
93,Bang Bon,13.6592,100.3991,Tn.Wan Coffee,13.637714412876978,100.40532846712577,Café
94,Bang Bon,13.6592,100.3991,บ้านไร่กาแฟ@saimgas,13.637753929486959,100.40550400853802,Coffee Shop
95,Bang Bon,13.6592,100.3991,Orange Bliss Cafe,13.658653,100.37487,Coffee Shop
96,Bang Bon,13.6592,100.3991,ChaMa ChaMa,13.679102544590483,100.38313619215205,Coffee Shop
97,Bang Bon,13.6592,100.3991,เดอะทรี บางบอน,13.679181758684384,100.38319651967538,Café
98,Bang Bon,13.6592,100.3991,Caramello,13.679214,100.383202,Café
99,Bang Bon,13.6592,100.3991,Sway Gray Coffee,13.655184,100.424844,Coffee Shop
100,Bang Bon,13.6592,100.3991,Coffee Sister,13.680139671517939,100.38375429730787,Café
101,Bang Bon,13.6592,100.3991,Grand Coffee Boy (แกรนด์คอฟฟี่บอย),13.682738154803102,100.4114529958375,Coffee Shop
102,Bang Bon,13.6592,100.3991,Cafe Amazon,13.637822,100.417397,Coffee Shop
103,Bang Bon,13.6592,100.3991,good morning กระแฟสด&ชาไข่มุก,13.630782,100.399969,Coffee Shop
104,Bang Bon,13.6592,100.3991,Café Amazon (คาเฟ่ อเมซอน),13.664013541861756,100.42804164435479,Coffee Shop
105,Bang Bon,13.6592,100.3991,ร้านต้นไม้ ริมถนนกาญจนาภิเษก,13.654097765779557,100.40505418435022,Garden Center
106,Bang Bon,13.6592,100.3991,ศูนย์รวมยา,13.649758811922831,100.42122849106256,Pharmacy
107,Bang Bon,13.6592,100.3991,Lotus Express (โลตัส เอ็กซ์เพรส),13.65783911965964,100.39724347536719,Convenience Store
108,Bang Bon,13.6592,100.3991,ไทวัสดุ พระราม 2,13.652278815062814,100.42330809480592,Construction & Landscaping
109,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.656439838289378,100.3941779628511,Convenience Store
110,Bang Bon,13.6592,100.3991,7-Eleven,13.657992675228206,100.41039736229307,Convenience Store
111,Bang Bon,13.6592,100.3991,Duang Dara Market (ตลาดดวงดารา),13.677810018915405,100.38459025919735,Market
112,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.648825075050256,100.41980629032675,Convenience Store
113,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.635494628018899,100.40318359796971,Convenience Store
114,Bang Bon,13.6592,100.3991,7-Eleven,13.663485,100.371066,Convenience Store
115,Bang Bon,13.6592,100.3991,Makro (แม็คโคร),13.670436220543168,100.4075671864842,Warehouse Store
116,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.644809620708244,100.42231851499528,Convenience Store
117,Bang Bon,13.6592,100.3991,ตลาดเปิดท้าย โลตัสพระราม 2,13.648117,100.420235,Flea Market
118,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.645791917203029,100.41915539745864,Convenience Store
119,Bang Bon,13.6592,100.3991,Rama 2 Park (พระราม 2 ปาร์ค),13.656674066223394,100.42892563211817,Shopping Mall
120,Bang Bon,13.6592,100.3991,Tesco Lotus (เทสโก้ โลตัส),13.64786818181322,100.41931250306787,Supermarket
121,Bang Bon,13.6592,100.3991,The Rich Plaza,13.658626,100.397684,Shopping Plaza
122,Bang Bon,13.6592,100.3991,Big C (บิ๊กซี),13.651073,100.42048,Big Box Store
123,Bang Bon,13.6592,100.3991,Lotus Express Bongbon,13.657629926070491,100.3973252372851,Grocery Store
124,Bang Bon,13.6592,100.3991,Sampeng 2 (สำเพ็ง 2),13.679486063889472,100.41365060131544,Shopping Plaza
125,Bang Bon,13.6592,100.3991,7-Eleven Bangbonvil,13.664486087503727,100.40502067972646,Convenience Store
126,Bang Bon,13.6592,100.3991,MaxValu (แม็กซ์แวลู),13.672745313859313,100.42605567463325,Supermarket
127,Bang Bon,13.6592,100.3991,Jiffy,13.664523486719553,100.40622772865407,Convenience Store
128,Bang Bon,13.6592,100.3991,เอเอสเพ้นท์แอนด์เคมีคอล,13.665728569030762,100.41039276123047,Auto Garage
129,Bang Bon,13.6592,100.3991,SPAR,13.671259,100.40537,Convenience Store
130,Bang Bon,13.6592,100.3991,True Mini Makro Bangbon,13.670411,100.407595,Mobile Phone Shop
131,Bang Bon,13.6592,100.3991,Tokai Furniture: High Quality @ Reasonable Price Furniture,13.673094011041226,100.39599481692554,Furniture / Home Store
132,Bang Bon,13.6592,100.3991,que,13.650630739081443,100.38655847166598,Men's Store
133,Bang Bon,13.6592,100.3991,ตลาดสัตว์น้ำ,13.650438195678399,100.38582903263547,Market
134,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.657361822150078,100.41545008215373,Convenience Store
135,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.667625552675087,100.38494804635957,Convenience Store
136,Bang Bon,13.6592,100.3991,7-11 PTT Fuel Station Bang Bon,13.668158,100.414287,Convenience Store
137,Bang Bon,13.6592,100.3991,Lotus Soi Sk,13.672579678925844,100.41434734728091,Department Store
138,Bang Bon,13.6592,100.3991,Tops Daily @ BB3 Centerpoint,13.673931542780535,100.3849916084049,Grocery Store
139,Bang Bon,13.6592,100.3991,7-Eleven @ Ekkachai 76,13.669354395994365,100.41717194531068,Convenience Store
140,Bang Bon,13.6592,100.3991,ตลาดหมู่บ้านพระปิ่น 5,13.640026547446297,100.39126431752408,Flea Market
141,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.64381180453257,100.41352708575342,Convenience Store
142,Bang Bon,13.6592,100.3991,ร้านชัยยาเภสัช,13.643329739570618,100.41388034820557,Pharmacy
143,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.676645706470872,100.38501733296404,Convenience Store
144,Bang Bon,13.6592,100.3991,ตลาดสดตอนเช้าหน้าบิ๊กซีพระราม2สาขา2,13.650119511682954,100.42027264742815,Flea Market
145,Bang Bon,13.6592,100.3991,ร้านวู๊ดพลัส666,13.64220513129674,100.41437569277598,Furniture / Home Store
146,Bang Bon,13.6592,100.3991,7-Eleven (เซเว่น อีเลฟเว่น),13.649380566379028,100.42009159085701,Convenience Store
147,Bang Bon,13.6592,100.3991,SE-ED Book Center,13.647701545815327,100.41919179992453,Bookstore
148,Bang Bon,13.6592,100.3991,Mini Big C (มินิบิ๊กซี),13.677179389425708,100.38489667552702,Convenience Store
149,Bang Bon,13.6592,100.3991,ตลาดมาวิน 1,13.649257,100.42063,Flea Market
150,Bang Bon,13.6592,100.3991,ภูรีเพ็ทช็อป,13.649717214738995,100.4211469755124,Pet Store
151,Bang Bon,13.6592,100.3991,Watsons (วัทสัน),13.645846614635685,100.41951550417116,Pharmacy
152,Bang Bon,13.6592,100.3991,ตลาดสุขสวัสดี เอกชัย 66,13.675856012040615,100.41745852644847,Flea Market
153,Bang Bon,13.6592,100.3991,MaxValu Tanjai - The Tree,13.679131632769312,100.3837334635272,Convenience Store
154,Bang Bon,13.6592,100.3991,Bang Bon Market (ตลาดบางบอน),13.673571293759725,100.4260008054709,Flea Market
155,Bang Bon,13.6592,100.3991,911PUB,13.668337778726805,100.4146929791562,Rock Club
156,Bang Bon,13.6592,100.3991,Dance Lover,13.650654386823371,100.41975142494304,Dance Studio
157,Bang Bon,13.6592,100.3991,ศูนย์กีฬาบางขุนเทียน,13.653644208591734,100.416718128855,Recreation Center
158,Bang Bon,13.6592,100.3991,ศูนย์กีฬาเฉลิมพระเกียรติ 84 พรรษา,13.644490413533841,100.39643664265645,Recreation Center
159,Bang Bon,13.6592,100.3991,CC Badminton Court,13.658080644046859,100.42649745941162,Badminton Court
160,Bang Bon,13.6592,100.3991,Conbrio Badminton Court,13.635218140583921,100.4008485302268,Badminton Court
161,Bang Bon,13.6592,100.3991,สวนสมเด็จย่า,13.64513749574042,100.42125474845828,Park
162,Bang Bon,13.6592,100.3991,Kanlapaphruek Park (Suan Liap) (สวนกัลปพฤกษ์ (สวนเลียบ)),13.68329717502639,100.40751727343185,Park
163,Bang Bon,13.6592,100.3991,Acadian Fitness Center,13.653845261642822,100.40722540717567,Gym / Fitness Center
164,Bang Bon,13.6592,100.3991,Badminton Court,13.67389229087002,100.38614647094575,Badminton Court
165,Bang Bon,13.6592,100.3991,โยคะเซ็นเตอร์@ฟิตเนสเฮ้าส์,13.66548905478687,100.41000785920872,Gym / Fitness Center
166,Bang Bon,13.6592,100.3991,bb court badminton บางบอน 3,13.66986392150541,100.39036630876387,Tennis Court
167,Bang Bon,13.6592,100.3991,The City F.C.,13.664791481009708,100.41329738427545,Soccer Field
168,Bang Bon,13.6592,100.3991,ศูนย์กีฬาบางบอน,13.644550534536602,100.39631596998468,Athletics & Sports
169,Bang Bon,13.6592,100.3991,Sport Training Center (Bang Bon). - ศูนย์กีฬาเยาวชนบางบอน,13.64431492734066,100.39643568275527,Sports Club
170,Bang Bon,13.6592,100.3991,Center Soccer Academy บางบอน 3 (เอกชัย),13.652176,100.3849110060894,Soccer Field
171,Bang Bon,13.6592,100.3991,สนามฟุตบอลไทยเตะ,13.666343275009677,100.41413887154874,Soccer Field
172,Bang Bon,13.6592,100.3991,สนามฟุตบอล ไทยเตะ,13.66643121730416,100.41421791616625,Soccer Field
173,Bang Bon,13.6592,100.3991,ThaiTae Soccer Club,13.666448183991504,100.41423396570876,Soccer Field
174,Bang Bon,13.6592,100.3991,ห้องออกกำลังกาย @ หมู่บ้านนาราสิริ,13.676512114500706,100.40377378463745,Gym
175,Bang Bon,13.6592,100.3991,สนามฟุตซอล พระราม 2,13.644899933431086,100.41030410083876,Soccer Field
176,Bang Bon,13.6592,100.3991,The PAC Fitness,13.645254025188116,100.41099533507466,Gym
177,Bang Bon,13.6592,100.3991,Arcadian fitness center,13.643267418959141,100.41011757821803,Yoga Studio
178,Bang Bon,13.6592,100.3991,"Public Park, Outer Road",13.64256706799895,100.40907382965088,Park
179,Bang Bon,13.6592,100.3991,BB3 Court,13.674162277040308,100.38589484644177,Outdoors & Recreation
180,Bang Bon,13.6592,100.3991,101 GYM STATION,13.669396548447105,100.41715983358912,Yoga Studio
181,Bang Bon,13.6592,100.3991,Shape up Fitness & Yoga,13.648057378766458,100.41724560865983,Gym
182,Bang Bon,13.6592,100.3991,Club House @ Emperor Village,13.679779638088926,100.40298063344254,Gym
183,Bang Bon,13.6592,100.3991,ศูนย์เยาวชนบางขุนเทียน,13.643903382748743,100.41524709015007,Gym
184,Bang Bon,13.6592,100.3991,ศูนย์เยาวชนบางแค กทม. (เรืองสอน),13.680903751602859,100.39146725577841,Gym / Fitness Center
185,Bang Bon,13.6592,100.3991,Court Badminton,13.680971454879412,100.39141789237735,Badminton Court
186,Bang Bon,13.6592,100.3991,Conbrio BadmintonCourt,13.635501154473365,100.4009702121224,Badminton Court
187,Bang Bon,13.6592,100.3991,บางขุนเทียนชายทะเล,13.635304157964159,100.40295869135875,Beach
188,Bang Bon,13.6592,100.3991,ศูนย์เยาวชนบางขุนเทียน,13.646080645925416,100.42079935950787,Athletics & Sports
189,Bang Bon,13.6592,100.3991,สโมสรหมู่บ้านศศิธร,13.67717407770315,100.38033664226532,Gym Pool
190,Bang Bon,13.6592,100.3991,Kallapaphuk Skatepark,13.683961915467009,100.40713875427372,Skate Park
191,Bang Bon,13.6592,100.3991,ศาลเจ้าพ่อเสือตั่วเหล่าเอี๊ย,13.68433500678202,100.4060575621543,Castle
192,Bang Bon,13.6592,100.3991,X-Site Football Club,13.659128505115868,100.42628967262857,Soccer Field
193,Bang Bon,13.6592,100.3991,MCP Badminton Club @ CC Badminton Court,13.65800088031172,100.42626251507097,Tennis Court
194,Bang Bon,13.6592,100.3991,krudam Muaythai School,13.65916192071612,100.42633002094254,Sports Club
195,Bang Bon,13.6592,100.3991,ซีซีแบดมินตัน,13.658487275673952,100.42680738549721,Badminton Court
196,Bang Bon,13.6592,100.3991,สนามบาส @Smart Condo,13.660759984490472,100.42704332522706,Basketball Court
197,Bang Bon,13.6592,100.3991,Smart Condo Rama 2 -22/257,13.660845324768752,100.42724085663525,Dog Run
198,Bang Bon,13.6592,100.3991,Chanantorn Club House,13.677621351246634,100.37788236779684,Gym Pool
199,Bang Bon,13.6592,100.3991,Smart Gym,13.659683860581469,100.42776454802421,Gym
200,Bang Bon,13.6592,100.3991,Fitness@Smart Condo,13.656498713903172,100.42792673291744,Gym / Fitness Center
201,Bang Bon,13.6592,100.3991,Rama 2 NightBarzar (พระราม 2 ไนท์บาซาร์),13.65711797516471,100.42866748512208,Plaza
202,Bang Bon,13.6592,100.3991,Not Easy To Pass Lane @ Rama 2 Exit Toll,13.634408139664176,100.41434460421553,Campground
203,Bang Bon,13.6592,100.3991,Rama II Km.6,13.655647693403324,100.42887050715183,Park
204,Bang Bon,13.6592,100.3991,Exclusive Life Fitness | Bangbon,13.6727,100.425892,Sports Club
205,Bang Bon,13.6592,100.3991,Soccer Center,13.66834,100.427925,Soccer Field
206,Bang Bon,13.6592,100.3991,Thonburi Fitness2,13.671251671341059,100.42680507521888,Gym / Fitness Center
207,Bang Bon,13.6592,100.3991,ขาหมูบางหว้า,13.657136,100.39523,Thai Restaurant
208,Bang Bon,13.6592,100.3991,ร้านต้นไม้ ริมถนนกาญจนาภิเษก,13.654097765779557,100.40505418435022,Garden Center
209,Bang Bon,13.6592,100.3991,ข้าวต้มม้วน,13.666549703837228,100.41210830038422,Asian Restaurant
210,Bang Bon,13.6592,100.3991,เจ๊ไน้ ก๋วยเตี๋ยวเป็ดตุ๋น,13.654137039332921,100.40532266193013,Noodle House
211,Bang Bon,13.6592,100.3991,KFC,13.670448678677953,100.40550238899579,Fast Food Restaurant
212,Bang Bon,13.6592,100.3991,Burger King (เบอร์เกอร์คิง),13.67083023397987,100.40508941381118,Fast Food Restaurant
213,Bang Bon,13.6592,100.3991,Zanook Wake Park (สนุก เวคพาร์ค),13.658509748522782,100.38462022031551,Water Park
214,Bang Bon,13.6592,100.3991,หมูสะเต๊ะแม่กำไร,13.653672,100.39162,Satay Restaurant
215,Bang Bon,13.6592,100.3991,Irashaimase Japanese Restaurant,13.658358060432263,100.4014034321724,Japanese Restaurant
216,Bang Bon,13.6592,100.3991,ทิพวรรณโอชา ก๋วยเตี๋ยวเนื้อตุ๋น,13.654003975015911,100.40545381874831,Noodle House
217,Bang Bon,13.6592,100.3991,TPD Bowling,13.663977068164362,100.40896539994517,Bowling Alley
218,Bang Bon,13.6592,100.3991,สอาด ลูกชิ้นปลา (สอาด ลูกชิ้นปลาเฉาโจว),13.637548351817584,100.40429683910203,Noodle House
219,Bang Bon,13.6592,100.3991,ข้าวต้มปลาครัวบ้านเจ๊ใหญ่,13.650790099448022,100.40528639184596,Seafood Restaurant
220,Bang Bon,13.6592,100.3991,MK (เอ็มเค),13.647845009354523,100.41973888076457,Hotpot Restaurant
221,Bang Bon,13.6592,100.3991,Swensen's (สเวนเซ่นส์),13.64807547387768,100.41905035681802,Ice Cream Shop
222,Bang Bon,13.6592,100.3991,Sa-ard Sa-voey (สอาดเสวย),13.67462,100.40672,Noodle House
223,Bang Bon,13.6592,100.3991,องุ่นสเต็ก & เย็นตาโฟ,13.670467,100.419624,Thai Restaurant
224,Bang Bon,13.6592,100.3991,Mitta Cafe (มิตตะ คาเฟ่),13.637555421421483,100.40409747080146,Coffee Shop
225,Bang Bon,13.6592,100.3991,ศูนย์กีฬาบางขุนเทียน,13.653644208591734,100.416718128855,Recreation Center
226,Bang Bon,13.6592,100.3991,Sushi Yoi (ซูชิโยอิ),13.673485046489297,100.388757667803,Japanese Restaurant
227,Bang Bon,13.6592,100.3991,ศูนย์กีฬาเฉลิมพระเกียรติ 84 พรรษา,13.644490413533841,100.39643664265645,Recreation Center
228,Bang Bon,13.6592,100.3991,ส.สุขโภชนา,13.660358096687132,100.40486562792103,Chinese Restaurant
229,Bang Bon,13.6592,100.3991,Tops Daily (ท็อปส์ เดลี่),13.669868564373372,100.39038237976472,Convenience Store
230,Bang Bon,13.6592,100.3991,Bar B Q Plaza (บาร์บีคิว พลาซ่า),13.647877065227192,100.419726000584,BBQ Joint
